name,address,phone,longitude,latitude,place_id,business_status,google_maps_url
Al Mubarak Family Restaurant,"FW4M+CC5, Valiyathura - Beemapally - Poonthura Rd, Beemapally, Thiruvananthapuram, Kerala 695008, India",,76.9336053,8.4560046,ChIJ-7-ekUO7BTsRleQ9qivOo9M,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ-7-ekUO7BTsRleQ9qivOo9M
Al Naztha Halal Fast Food,"GXGQ+8MX, Vattiyoorkavu, Thiruvananthapuram, Kerala 695013, India",,76.98922739999999,8.5258687,ChIJg1dpxWW7BTsRQyWCKshZexo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJg1dpxWW7BTsRQyWCKshZexo
Al Noor Restaurant & Fast Food,"HWCW+R4G, Junction, near Market, Maruthoor, Thiruvananthapuram, Kerala 695028, India",+91 97470 05868,76.945328,8.572058,ChIJvXKKE-G4BTsRnKmwEHnYNvo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJvXKKE-G4BTsRnKmwEHnYNvo
Al Romansi brosted chicken,"C29V+X59, Vizhinjam Rd, Balaramapuram, Kerala 695501, India",,77.04303689999999,8.4198215,ChIJNSfCDACvBTsRUpeNES_NpzA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJNSfCDACvBTsRUpeNES_NpzA
AL SANA HALAL HOTEL,"GWXV+G43, Step Junction, Thiruvananthapuram, Kerala 695015, India",,76.9427924,8.5487652,ChIJYSsTdAC5BTsRXHGtH028oys,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJYSsTdAC5BTsRXHGtH028oys
AL SANAS FAST FOOD,"SHOP NO1, AL SANAS FOOD COURT, M C ROAD, opp. CANARA BANK, Nalanchira, Thiruvananthapuram, Kerala 695015, India",+91 70259 06675,76.9430958,8.5510983,ChIJBdD8NEO5BTsRdu4ruWtgVsU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBdD8NEO5BTsRdu4ruWtgVsU
Al Shais Kitchen Indo Arabic Chinese Family Restaurant,"Elamkulam Ln, Gowari Nagar, Sreekaryam, Thiruvananthapuram, Kerala 695017, India",+91 79070 13515,76.92152779999999,8.5475116,ChIJuWRVqDy5BTsRvE5ZOXJOAGg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJuWRVqDy5BTsRvE5ZOXJOAGg
Al Taj Lodge,"FW4M+3P6, Valiyathura - Beemapally - Poonthura Rd, Beemapally, Thiruvananthapuram, Kerala 695008, India",,76.93426889999999,8.455170899999999,ChIJueMORAm7BTsRXi6gx45WCN4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJueMORAm7BTsRXi6gx45WCN4
Al Tawa Broast & Grill,"GXHQ+FW2, Mannarakonam Junction, Nettayam, Thiruvananthapuram, Kerala 695013, India",,76.9897551,8.528636299999999,ChIJBV45QwC5BTsR5sYr-vPfoDY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBV45QwC5BTsR5sYr-vPfoDY
Al Tawa Kuzhi Mandi,"Mannarakonam - Thoppumukku Rd, Vattiyoorkavu, Maruthankuzhi, Thiruvananthapuram, Kerala 695013, India",+91 92888 88885,76.99107,8.5259155,ChIJwfuoMB66BTsRUCuJDdAAzK8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJwfuoMB66BTsRUCuJDdAAzK8
Al Taza - Trivandrum,"Kuravankonam, Thiruvananthapuram, Kerala 695003, India",+91 75111 73333,76.9530192,8.5237622,ChIJ39kTk7u7BTsRXh2wuxILRKU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ39kTk7u7BTsRXh2wuxILRKU
Al Thaj Restaurant,"G277+5J2, Pallimukku, Peyad, Thiruvananthapuram, Kerala 695573, India",+91 94967 07903,77.0140224,8.5128759,ChIJV3jewqawBTsR0Y96_1qRTFI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJV3jewqawBTsR0Y96_1qRTFI
AL-AMEEN FASTFOOD,"FX6V+9QQ, Nemom, Kerala 695020, India",+91 90374 79727,76.9944344,8.460912,ChIJBfsyEwC7BTsRhQPvLtI7eMY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBfsyEwC7BTsRhQPvLtI7eMY
AL-ZOUQ FRIED AND ARABIC CUSINE,"JS, PLAZA, KUNNUMPURAM, Andoorkonam, Kerala 695584, India",+91 99950 16949,76.8809347,8.6060646,ChIJPTgXjre_BTsRW_IBuVl_Rwc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJPTgXjre_BTsRW_IBuVl_Rwc
ALAAKAT SEA FOOD RESTAURANT,"Chacka, Thiruvananthapuram, Kerala 695024, India",+91 79076 34053,76.924418,8.4906265,ChIJ1V6Biry7BTsRfTCCxKFUezQ,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ1V6Biry7BTsRfTCCxKFUezQ
Albaik,"Lulu International Shopping Mall, Akkulam Bridge, Anayara, Post, Thiruvananthapuram, Kerala 695029, India",+91 90722 48800,76.8983374,8.5145906,ChIJtZJn2om9BTsRtARAuziPWSk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtZJn2om9BTsRtARAuziPWSk
ALChick,"p.o, near trivandrumfishfarm, nalukettuline, moonnammanakkal, Anayara, Thiruvananthapuram, Kerala 695029, India",,76.9230024,8.4962614,ChIJ08QdFg27BTsRMuDGtAEP7Hs,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ08QdFg27BTsRMuDGtAEP7Hs
Alfa RESTAURANT,"FX3X+6H6, Nemom Punnamoodu Rd, Santhivila, Kerala 695020, India",,76.9988995,8.453025400000001,ChIJqz5VS6W6BTsRaNTa4fztVgA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJqz5VS6W6BTsRaNTa4fztVgA
Alfas Ruchimelam,"C2XC+QJJ, Pallichal, Kerala 695020, India",,77.0215265,8.4494718,ChIJ305YyaCxBTsRPWDeccKFsg4,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ305YyaCxBTsRPWDeccKFsg4
ALFIYA Fast Food,"Vellayani Junction, Nemom, Kerala 695020, India",+91 97463 55231,76.999906,8.45731,ChIJgeEvp6S6BTsRExYBn8XqS4Y,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgeEvp6S6BTsRExYBn8XqS4Y
Alibaba & 41 Dishes - Trivandrum,"Sasthamangalam Rd, opp. Indira Bhavan, Althara Nagar, Vellayambalam, Thiruvananthapuram, Kerala 695010, India",+91 80890 61122,76.9657036,8.5118141,ChIJ14wfMTO6BTsRDyEI9XasU3k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ14wfMTO6BTsRDyEI9XasU3k
Alif Chicken Shop,"Poundukadavu, Thiruvananthapuram, Kerala 695583, India",+91 94471 11002,76.8819192,8.5279814,ChIJtQnJaIO-BTsR56okoueQJqE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtQnJaIO-BTsR56okoueQJqE
Alif Kerala Boiler Chicken,"2nd floor,ponnayya building complex, Peyad, Kerala 695573, India",+91 98953 29242,77.01921229999999,8.5144922,ChIJxdNY8HixBTsRpuhKjN8wOr0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJxdNY8HixBTsRpuhKjN8wOr0
Alif Mandi House,"3, Service Road, opposite Technopark Phase 3, Karippottu Vilakom, Kulathoor, Thiruvananthapuram, Kerala 695582, India",+91 99468 09008,76.87691500000001,8.5475844,ChIJlaBsni6_BTsRo2AiwPD-okE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJlaBsni6_BTsRo2AiwPD-okE
Alis kitchen,"KTDC, Kovalam, Thiruvananthapuram, Kerala 695527, India",,76.9731401,8.398875199999999,ChIJ5cexcAClBTsR9WiJj5_Ue0g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ5cexcAClBTsR9WiJj5_Ue0g
All day chicken,"HV8R+R66, Karyavattom, Thiruvananthapuram, Kerala 695581, India",,76.8905261,8.567093,ChIJZZpEQQC_BTsRuyRL7UIUv30,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJZZpEQQC_BTsRuyRL7UIUv30
Allus Kitchen,"Allus Kitchen, near Vj Hospital, Vattappara, Thiruvananthapuram, Kerala 695028, India",+91 96054 21376,76.950972,8.591586399999999,ChIJFVSblKu5BTsRXUnzGgmdsWA,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJFVSblKu5BTsRXUnzGgmdsWA
Althaf Bakery And Stores,"H2F7+RVX, Aruvikkara, Kerala 695564, India",,77.01471939999999,8.5746105,ChIJyy8qFYG3BTsRCmoYnkfyQfs,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJyy8qFYG3BTsRCmoYnkfyQfs
AM Restaurant,"FWVG+GQG, Palayam Airport Rd, Pettah, Thiruvananthapuram, Kerala 695024, India",+91 98956 31205,76.9269465,8.4938214,ChIJ4cFkoI-7BTsRAhQRzROFYzY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4cFkoI-7BTsRAhQRzROFYzY
Amaram Restaurant,"Jagathy, DPI, Junction, Thiruvananthapuram, Kerala 695014, India",,76.9613568,8.49588,ChIJd6Fl4E67BTsRmh16YAZiQE0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJd6Fl4E67BTsRmh16YAZiQE0
Amarivila,"C258+J6C, Pullannimukku, Venganoor, Kerala 695523, India",,77.01550480000002,8.4090585,ChIJsWmgRACvBTsRyhcEFnJAA_Q,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJsWmgRACvBTsRyhcEFnJAA_Q
Ambadi Hotel and Family Restaurant,"Pazhavadi, Nedumangad, Kerala 695541, India",+91 81389 01445,77.0031872,8.6066129,ChIJ7Rr3EOy5BTsReXEQtHhczDM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7Rr3EOy5BTsReXEQtHhczDM
Ambadi Kannan Restaurant,"GWCH+JVG, Medical College Murinjapalam Rd, Murinjapalam, Thiruvananthapuram, Kerala 695011, India",,76.9297051,8.5215699,ChIJ6T2mLeO7BTsRVCZq42dWqz8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ6T2mLeO7BTsRVCZq42dWqz8
Ambadi Thattukada,"G22V+RV, Vilappil, Kerala 695573, India",,77.0446585,8.5021189,ChIJK177cQCxBTsRCuM7Sns8U2k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJK177cQCxBTsRCuM7Sns8U2k
Ambady Hotel And Tea Shop,"HWCF+694, Mukkilkada, Thiruvananthapuram, Kerala 695587, India",,76.9234592,8.5705168,ChIJfxlOLNS4BTsRwnQv-bkuOeA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJfxlOLNS4BTsRwnQv-bkuOeA
Ambalamukku,"near LG service center, samathi nagar, Ambalamukku, Thiruvananthapuram, Kerala 695005, India",,76.9579578,8.5363936,ChIJP9M1GXe5BTsRsDWT6SKZlmU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJP9M1GXe5BTsRsDWT6SKZlmU
Ambalapatt Restaurant,"GWCR+X8F, Opposite Life Insurance Corporation of India, Pattom, Pattom, Thiruvananthapuram, Kerala 695004, India",+91 94470 66647,76.9408041,8.5224472,ChIJdYUUh-C7BTsRg-s4D6jUNdE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJdYUUh-C7BTsRg-s4D6jUNdE
Ambis Kitchen,"Panachi, Niranjan Squre, Manacaud, Thiruvananthapuram, Kerala 695009, India",+91 73562 22234,76.94785739999999,8.4754963,ChIJAXRYspy7BTsRR_Ry6J44Wh8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJAXRYspy7BTsRR_Ry6J44Wh8
Amboori Thattukada,"GXWF+44X, Thiruvananthapuram - Thenmala Rd, Winners Nagar, Peroorkada, Thiruvananthapuram, Kerala 695005, India",,76.9728476,8.5453735,ChIJVcQ1YQC5BTsRqyZK4FHzggM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJVcQ1YQC5BTsRqyZK4FHzggM
Amer Gustoso Resto,"near ICICI Bank, Jawahar Nagar, Sasthamangalam, Thiruvananthapuram, Kerala 695010, India",+91 97453 34366,76.9715995,8.513362599999999,ChIJIUe1CAC7BTsRmA6GGPdmOYo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJIUe1CAC7BTsRmA6GGPdmOYo
American Fried Chicken,"Johns fitness, Shanghumugham Park, Kannanthura, Thiruvananthapuram, Kerala 695007, India",+91 80867 78087,76.9100955,8.484478400000002,ChIJs97MkS29BTsRDO5NP3b9Rg8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJs97MkS29BTsRDO5NP3b9Rg8
Ameya foods,"kulathara, KSRA 19, Kalady, karamana p.o, Maruthoorkadavu, Thiruvananthapuram, Kerala 695002, India",+91 99952 34906,76.967197,8.4640267,ChIJa5WBYAC7BTsRcfSz7clLMuc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJa5WBYAC7BTsRcfSz7clLMuc
Amigoz Hub,"Near Infosys, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 471 241 4900,76.8810354,8.53584,ChIJlTZoyyS_BTsRZJGUpx0KedY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJlTZoyyS_BTsRZJGUpx0KedY
AMIYA Restaurant,"G2QV+MCV, Kadambanad Cheriyakonni Road, Nedumkuzhi, Vilappilsala, Vilappil, Kerala 695543, India",,77.0435516,8.5392488,ChIJgy47CzC3BTsRGeGJ6KCPcAw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgy47CzC3BTsRGeGJ6KCPcAw
Amma HOTLE,"Amma Hotal Shop1, Vattapara Rod, opposite Jothi Restless, Ayiroopara, Thiruvananthapuram, Kerala 695584, India",+91 99953 58351,76.9137189,8.6055941,ChIJHwdxypy_BTsRv-JN0scuPWg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJHwdxypy_BTsRv-JN0scuPWg
AMMA RESTAURANT,"CV Raman Pillai Rd, Althara Junction, Nandavanam, Vellayambalam, Thiruvananthapuram, Kerala 695010, India",+91 93493 13329,76.96238009999999,8.5087248,ChIJH3UtE8u7BTsRkmwfJ3RgHCA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJH3UtE8u7BTsRkmwfJ3RgHCA
Amma Royal Family Restaurant,"opposite public health lab, Ayyankali Nagar, Pattoor, Thiruvananthapuram, Kerala 695035, India",+91 95448 23029,76.9393666,8.4996662,ChIJM_gRE9u7BTsRy5yFjIHvyC4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJM_gRE9u7BTsRy5yFjIHvyC4
Amma ruchi Restaurant,"GWHG+8XJ, Ulloor - Akkulam Rd, Ulloor, Thiruvananthapuram, Kerala 695011, India",,76.9274018,8.528328499999999,ChIJhdKNPAC5BTsRvU3Zsf-OLzU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJhdKNPAC5BTsRvU3Zsf-OLzU
Amma Veedu Family Restaurant,"to, Vazhuthacaud - Poojappura Rd, near PWD Rest House and Police Training College, Thycaud, Thiruvananthapuram, Kerala 695014, India",+91 85900 88330,76.9587878,8.4918554,ChIJU84c6By7BTsRr2hxqic3X6M,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJU84c6By7BTsRr2hxqic3X6M
Amma'S Curry Kada,"171, Manikandeswaram Rd, Manikanteswaram, Thiruvananthapuram, Kerala 695013, India",,76.97939079999999,8.5372007,ChIJzfkUTgC5BTsRDqcSY3Od50A,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJzfkUTgC5BTsRDqcSY3Od50A
Ammachi hotel,"Railway Station, near Pettah, Pallimukku, Pettah, Thiruvananthapuram, Kerala 695024, India",+91 87873 99439,76.9315458,8.495183899999999,ChIJeVfUYDa7BTsRkNct3PN3gJQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJeVfUYDa7BTsRkNct3PN3gJQ
Ammachy Thattukada,"Nalanchira, Paruthippara, Thiruvananthapuram, Kerala 695015, India",+91 70128 80182,76.9445008,8.547392499999999,ChIJTUs8LZy5BTsR4MqfpeGfJjw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJTUs8LZy5BTsR4MqfpeGfJjw
Ammas Kitchen (homely foods),"Panayil veedu, Durga Nagar, 65, poomalliyoorkonam, Peroorkada, Thiruvananthapuram, Kerala 695005, India",+91 95620 35441,76.9574057,8.5424483,ChIJMZqsQtG5BTsR-e7Ix6cAzPo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJMZqsQtG5BTsR-e7Ix6cAzPo
AMMAS TATTUKADA,"AMMAS TATTUKADA NEAR DPMS HOSPITAL KARAKULAM JUNCTION, PEROORKADA ROAD, Ampalanirappu, Karakulam, Nedumangad, Thiruvananthapuram, Kerala 695564, India",+91 95442 82244,76.9817789,8.561744299999999,ChIJvRU5vjW5BTsRYfcdsRM7J-Y,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJvRU5vjW5BTsRYfcdsRM7J-Y
AMMAVEEDU OONUKADA,"AMMAVEEDU OONUKADA, Peroorkada Vattiyoorkavu Rd, near Sreya Medicals, Mannammoola, Thiruvananthapuram, Kerala 695005, India",+91 88487 82756,76.9755484,8.5310607,ChIJhyHXXwq5BTsR0YKQcL9kgug,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJhyHXXwq5BTsR0YKQcL9kgug
Amma’s kitchen,"EVRA185, Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",+91 79074 19523,76.9665614,8.503325,ChIJ7fn2QJy7BTsRk7vyZr9WdOo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7fn2QJy7BTsRk7vyZr9WdOo
Ammumma Kada - Aruvikkara,"H297+XWH Ammachi Kada, PO, opposite INDIAN BANK, Aruvikkara, Kerala 695564, India",,77.0148536,8.5699455,ChIJ1zAArR63BTsRzrTp9qHyOuY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ1zAArR63BTsRzrTp9qHyOuY
AMRITHA HOTEL,"AMRITHA HOTEL Near SREEKARIYAM JUNCTION Ulloor, Road, Sreekaryam, Thiruvananthapuram, Kerala 695017, India",+91 99956 53625,76.9182175,8.5487567,ChIJ4aqxqZO5BTsRZPmbJDis45k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4aqxqZO5BTsRZPmbJDis45k
Amrutam Vegetarian Restaurant,"Devaswom Board Jct, Nanthancodu, Thiruvananthapuram, Kerala 695003, India",+91 96331 44544,76.95693589999999,8.5174076,ChIJw6CtXgC7BTsRn8JTn4Co3JQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJw6CtXgC7BTsRn8JTn4Co3JQ
Amrutham Ayurvedic Village Resort,"RKN Road, Panangode, Venganoor P O, Vizhinjam, Thiruvananthapuram, Venganoor, Kerala 695523, India",+91 81470 49699,76.9916987,8.399114599999999,ChIJl4wUv3WlBTsRbPFes74ojIw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJl4wUv3WlBTsRbPFes74ojIw
AMS Chicken Shop,"Vizhinjam Rd, near Kerala Housing Board, Balaramapuram, Kerala 695501, India",,77.0438501,8.4222343,ChIJvfbzWrivBTsRjtxTUfviBxA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJvfbzWrivBTsRjtxTUfviBxA
Anagha hot chipps and bakery,"Peringammala, Trivandrum, Pallichal, Kerala 695042, India",+91 98955 88248,77.0207278,8.4172754,ChIJFRBx_JSvBTsR7D2ps01SS6U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJFRBx_JSvBTsR7D2ps01SS6U
Anandhaas,"FXJ7+8FR, Judge Rd, Killipalam, Karamana, Thiruvananthapuram, Kerala 695002, India",,76.96369539999999,8.4808759,ChIJ_f4DdAC7BTsRQU6OS9tWPuA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ_f4DdAC7BTsRQU6OS9tWPuA
ANANDHAAS VEG RESTAURANT,"Pravachambalam Near SBI Thiruvanthapuram, Pravachambalam, Nemom, Kerala 695020, India",+91 85473 33031,77.01054719999999,8.4498588,ChIJpXipgQewBTsRJmzKrGaYS1Y,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJpXipgQewBTsRJmzKrGaYS1Y
Ananthapuri Hospital Restaurant,"Ananthapuri Hospital Chackai, FWPG+FR6, Eanchakkal, Thiruvananthapuram, Kerala 695024, India",,76.92701579999999,8.4861572,ChIJX1eKVGi7BTsRx3B1iQxNndo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJX1eKVGi7BTsRx3B1iQxNndo
"ANANTHU HOTEL, അനന്ദു ഹോട്ടൽ","C29C+G93, Peringammala, Pallichal, Kerala 695042, India",,77.02092689999999,8.418759099999999,ChIJIZIZZUivBTsR-FDSYcHfJz8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJIZIZZUivBTsR-FDSYcHfJz8
Anas Hotel,"Puthenpalam, Subhash Nagar, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",+91 98473 35711,76.9321868,8.4785787,ChIJEXg7QHe7BTsRIJ5t9d1nKd4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJEXg7QHe7BTsRIJ5t9d1nKd4
Anchor66 Cloud Kitchen,"Santhosh Nagar Rd, Santhosh Nagar, Muttada, Nalanchira, Thiruvananthapuram, Kerala 695025, India",+91 94000 64410,76.9462141,8.536353799999999,ChIJ2bQxVQC5BTsRHi082jObtDg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ2bQxVQC5BTsRHi082jObtDg
Andhra mess,"GVQP+XP7, Kulathoor, Thiruvananthapuram, Kerala 695583, India",,76.886747,8.5399279,ChIJHw3FTAC_BTsRQPOKkHicuEM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJHw3FTAC_BTsRQPOKkHicuEM
Angel lucky centre,"ThiruvananthaPuram Road, Meppukada, Thiruvananthapuram, Malayinkeezh, Kerala 695571, India",+91 96454 64731,77.04280159999999,8.487499699999999,ChIJa5i3o6uxBTsRwshSjLsy9a0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJa5i3o6uxBTsRwshSjLsy9a0
Ani Chettan's Tattukada,"29, Madan Kovil Ln, Muttada, Sree Nagar, Paruthippara, Thiruvananthapuram, Kerala 695004, India",,76.9426154,8.534734600000002,ChIJEcvg6me5BTsR1E8mWpJnOb8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJEcvg6me5BTsR1E8mWpJnOb8
ANIL KUMAR S SURENDRAN NAIR,"ANIL KUMARS, SURENRAN NAIR, Sreekariyam - Pothencode Rd, Kariyam, Rod, Thiruvananthapuram, Kerala 695017, India",,76.92240679999999,8.5595714,ChIJQzOMI1G5BTsRKlNV44SSZEI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJQzOMI1G5BTsRKlNV44SSZEI
Anishma hotel,"C2C6+3M3, Kaakkamoola - Poonkulam Rd, Kakkakuzhi, Kerala 695042, India",,77.011662,8.420143,ChIJMeliCtqvBTsRtS-98SzYGcY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJMeliCtqvBTsRtS-98SzYGcY
ANJANA HOTEL,"Venniyoor, Venniyoor Rd, Veniyoor, Thiruvananthapuram, Venganoor, Kerala 695523, India",+91 86067 42940,77.0021192,8.412300199999999,ChIJ0Q4cBOalBTsR1P7KCvfXy_4,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ0Q4cBOalBTsR1P7KCvfXy_4
Anjana Hotel,"FWFC+P2V, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",,76.9200315,8.4743628,ChIJu1mAu327BTsRgBU3BfxATEY,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJu1mAu327BTsRgBU3BfxATEY
Anju's kitchen,"Oruvathilkotta, Venpalavattom opposite to State Bank ATM Venpalavattom, Anayara, Venpalavattom, Thiruvananthapuram, Kerala 695029, India",+91 86081 33322,76.9085065,8.5107914,ChIJfU7L6Vq9BTsRx05RpYmxlPM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJfU7L6Vq9BTsRx05RpYmxlPM
ANK chicken shop,"FX5R+827, Nemom, Kerala 695020, India",,76.9906286,8.4572032,ChIJySPOewC7BTsRU_61W6CXfGA,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJySPOewC7BTsRU_61W6CXfGA
Anna Bhavan Veg Restaurant,"FWVX+22P, Mahatma Gandhi Rd, Santhi Nagar, Pulimoodu, Thiruvananthapuram, Kerala 695001, India",+91 97470 39777,76.9475368,8.4924883,ChIJvROvI0K7BTsRxAOWMoq_lTY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJvROvI0K7BTsRxAOWMoq_lTY
Anna Bhavan(Pure Veg),"FX9M+7H8, Trivandrum - Nagercoil Hwy, Kaimanam Vivek Nagar Residential Association, Pappanamcode, Thiruvananthapuram, Kerala 695018, India",+91 85940 48885,76.9839602,8.4681693,ChIJy6Hpe-y6BTsRtroVBeU3bsE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJy6Hpe-y6BTsRtroVBeU3bsE
"Anna's Foods, Nettayam","Post office junction, Nettayam, Aruvikkara Road, Kachani, Thiruvananthapuram, Kerala 695013, India",,76.98718749999999,8.5441875,ChIJLc4XtX25BTsRypcQ54aJ-oQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJLc4XtX25BTsRypcQ54aJ-oQ
Annachi muttakada,"FXJ3+GMP, Chalai Market Road, Pazhayasalai, Chalai, Thiruvananthapuram, Kerala 695036, India",,76.95421209999999,8.4813318,ChIJJwN-gpq7BTsR_KQTRV-u6NE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJJwN-gpq7BTsR_KQTRV-u6NE
Annam Restaurant & catering services,"Vishnu Nagar, Pappanamcode, Thiruvananthapuram, Kerala 695018, India",,76.9828933,8.4693405,ChIJzeWoafK7BTsRfAyMbQjYspo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJzeWoafK7BTsRfAyMbQjYspo
Annapurnashvari Hotel,"10, Vattiyoorkkav Puliyarakkonam Rd, Puliyarakonam, Vilappil, Kerala 695573, India",,77.0218202,8.5383422,ChIJ5c5yAlC3BTsRhbbTTeZ2kVE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ5c5yAlC3BTsRhbbTTeZ2kVE
Anuja,"Carnival Technopark, Technopark Rd, Technopark Campus, Thiruvananthapuram, Kerala 695583, India",+91 62825 71769,76.884357,8.5538001,ChIJ4SEl8AG_BTsRrXme3YDXNzY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4SEl8AG_BTsRrXme3YDXNzY
Anupinte thattukada,"SH45, Vazhayila, Thiruvananthapuram, Kerala 695564, India",,76.9763116,8.5537125,ChIJ47lbaSW5BTsR3PSTegvih6E,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ47lbaSW5BTsR3PSTegvih6E
