name,address,phone,longitude,latitude,place_id,business_status,google_maps_url,source
Anas Hotel,"Puthenpalam, Subhash Nagar, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",+91 98473 35711,76.9321868,8.4785787,ChIJEXg7QHe7BTsRIJ5t9d1nKd4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJEXg7QHe7BTsRIJ5t9d1nKd4,restaurants.csv
Anchor66 Cloud Kitchen,"Santhosh Nagar Rd, Santhosh Nagar, Muttada, Nalanchira, Thiruvananthapuram, Kerala 695025, India",+91 94000 64410,76.9462141,8.536353799999999,ChIJ2bQxVQC5BTsRHi082jObtDg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ2bQxVQC5BTsRHi082jObtDg,restaurants.csv
Anishma hotel,"C2C6+3M3, Kaakkamoola - Poonkulam Rd, Kakkakuzhi, Kerala 695042, India",,77.011662,8.420143,ChIJMeliCtqvBTsRtS-98SzYGcY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJMeliCtqvBTsRtS-98SzYGcY,restaurants.csv
ANJANA HOTEL,"Venniyoor, Venniyoor Rd, Veniyoor, Thiruvananthapuram, Venganoor, Kerala 695523, India",+91 86067 42940,77.0021192,8.412300199999999,ChIJ0Q4cBOalBTsR1P7KCvfXy_4,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ0Q4cBOalBTsR1P7KCvfXy_4,restaurants.csv
Anjana Hotel,"FWFC+P2V, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",,76.9200315,8.4743628,ChIJu1mAu327BTsRgBU3BfxATEY,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJu1mAu327BTsRgBU3BfxATEY,restaurants.csv
Anju's kitchen,"Oruvathilkotta, Venpalavattom opposite to State Bank ATM Venpalavattom, Anayara, Venpalavattom, Thiruvananthapuram, Kerala 695029, India",+91 86081 33322,76.9085065,8.5107914,ChIJfU7L6Vq9BTsRx05RpYmxlPM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJfU7L6Vq9BTsRx05RpYmxlPM,restaurants.csv
Anna Bhavan Veg Restaurant,"FWVX+22P, Mahatma Gandhi Rd, Santhi Nagar, Pulimoodu, Thiruvananthapuram, Kerala 695001, India",+91 97470 39777,76.9475368,8.4924883,ChIJvROvI0K7BTsRxAOWMoq_lTY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJvROvI0K7BTsRxAOWMoq_lTY,restaurants.csv
Annapurnashvari Hotel,"10, Vattiyoorkkav Puliyarakkonam Rd, Puliyarakonam, Vilappil, Kerala 695573, India",,77.0218202,8.5383422,ChIJ5c5yAlC3BTsRhbbTTeZ2kVE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ5c5yAlC3BTsRhbbTTeZ2kVE,restaurants.csv
APM Hotel,"FXCJ+663, Opposite KSRTC Dippo, CTO Colony, Pappanamcode, Thiruvananthapuram, Kerala 695018, India",+91 99959 69506,76.98054909999999,8.4705145,ChIJacBLYu66BTsRz_f1GYk52Lo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJacBLYu66BTsRz_f1GYk52Lo,restaurants.csv
Apoos Hotel,"HVQH+FGX, Kazhakoottam - Kilimanoor Rd, Thiruvananthapuram, Chanthavila, Kerala 695585, India",,76.87899519999999,8.5887177,ChIJmcVbJQC_BTsRBs8l01_Ta3M,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJmcVbJQC_BTsRBs8l01_Ta3M,restaurants.csv
APPU’s fast food,"G26C+XHP, Thirumala Peyad Malayinkeezhu Rd, Peyad, Kerala 695573, India",,77.02146359999999,8.51249,ChIJTc45xOmxBTsRoTq6V7LzRbI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJTc45xOmxBTsRoTq6V7LzRbI,restaurants.csv
AR restaurant,"AR restaurant, Nellikadu, Santhamoola, Malayinkeezh, Kerala 695571, India",+91 99955 50137,77.0360338,8.4902257,ChIJd5yMrPmxBTsRq-i9qKkc4s0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJd5yMrPmxBTsRq-i9qKkc4s0,restaurants.csv
ARABIAN GRILL Restaurant,"Peroorkada Junction, AKG Nagar, Peroorkada, Thiruvananthapuram, Kerala 695005, India",+91 87149 68175,76.96669179999999,8.537762299999999,ChIJh-VVr8a5BTsRD0zQt1cWKfA,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJh-VVr8a5BTsRD0zQt1cWKfA,restaurants.csv
Arabian Tasty Cafe,"Attakulangara - Enchakkal Rd, Sreevaraham, East Fort, Pazhavangadi, Thiruvananthapuram, Kerala 695009, India",+91 99958 83886,76.9429837,8.4789266,ChIJk6k3Fwu7BTsR5MzofhnFRQI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJk6k3Fwu7BTsR5MzofhnFRQI,restaurants.csv
Aramam Family Restaurant,"HX3G+WWW, Thiruvananthapuram, Kerala 695564, India",,76.9773214,8.5548608,ChIJp2-fFbu5BTsRhYDW1df6xjA,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJp2-fFbu5BTsRhYDW1df6xjA,restaurants.csv
Ariya Jyothi Vegetarian Restaurant,"Pattom Square, Near One, Lekshmi Nagar, Pattom, Thiruvananthapuram, Kerala 695004, India",+91 471 254 5645,76.94023,8.5237677,ChIJkZ-eFOC7BTsR03qxG925FOw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJkZ-eFOC7BTsR03qxG925FOw,restaurants.csv
Ariya Nivaas - A Vegetarian Hotel,"Aristo Junction, Manorama Rd, near Thampanoor, Aristo Junction, Near, Thampanoor, Thiruvananthapuram, Kerala 695014, India",+91 94460 80678,76.95377260000001,8.488702900000002,ChIJ7aX6ja-7BTsRLX7_rZTnWFo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7aX6ja-7BTsRLX7_rZTnWFo,hotels.csv (food business)
Ariya Nivaas Restaurant,"Manorama Rd, near Thampanoor, Aristo Junction, Thampanoor, Thiruvananthapuram, Kerala 695014, India",+91 94000 00769,76.9537565,8.4887508,ChIJ2e5EuZO7BTsR85kL8-6DfCo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ2e5EuZO7BTsR85kL8-6DfCo,restaurants.csv
Aroma Hotel,"ground floor, Co-Operative Society, Prasanth Nagar, Aakkulam, Thiruvananthapuram, Kerala 695011, India",+91 89438 22045,76.914041,8.5229737,ChIJc7qiPaW-BTsRB4Smqhh0zwg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJc7qiPaW-BTsRB4Smqhh0zwg,restaurants.csv
Arowna Family Restaurant,"F2QQ+H27, Pappanamcode Malayinkeezhu Rd, Malayinkeezh, Kerala 695571, India",+91 94469 71250,77.03755439999999,8.488918,ChIJ3-hERqSwBTsRaLzsf683lEA,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ3-hERqSwBTsRaLzsf683lEA,restaurants.csv
Arunima Restaurant,"Arunima Restaurant, junction, Prasanthnagar, Vattappara, Kerala 695028, India",+91 472 258 6716,76.95185169999999,8.5928223,ChIJSXhdYpK4BTsRZKVBujsVf-k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJSXhdYpK4BTsRZKVBujsVf-k,restaurants.csv
Aryaas Elite Veg Restaurant,"G Nath Building, Old NH Rd, Ambalathinkara, Pavithram, Thiruvananthapuram, Kerala 695582, India",+91 90722 10753,76.87881229999999,8.5652165,ChIJkUjHWI2_BTsRMTkpEKnzOpg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJkUjHWI2_BTsRMTkpEKnzOpg,restaurants.csv
Aryaas Park Veg Restaurant,"FXQ2+634, Theatre Station Road, near Apollo Dimora & Sreekumar, Overbridge, Thampanoor, Thiruvananthapuram, Kerala 695001, India",+91 90728 63449,76.9503149,8.4881785,ChIJZ13V1aW7BTsRHr1XJDaJkTI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJZ13V1aW7BTsRHr1XJDaJkTI,restaurants.csv
Aryaas Pure Veg. Family Restaurant,"GW7H+32X AJ Hall, Kumarapuram, Thiruvananthapuram, Kerala 695011, India",,76.92762309999999,8.5127344,ChIJf1r3OIy7BTsRnpiwcZCMheg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJf1r3OIy7BTsRnpiwcZCMheg,restaurants.csv
ARYAAS PURE VEGETARIAN HOTEL,"GWPR+VM3, Pananvila Jnunction, Nalanchira P.O, Tilak Nagar, Parottukonam, Thiruvananthapuram, Kerala 695015, India",,76.9416703,8.5371261,ChIJp4uIPAC5BTsRbby_Jm5k6Ks,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJp4uIPAC5BTsRbby_Jm5k6Ks,restaurants.csv
Aryaas Vegetarian Restaurant,"Medical College, opposite to police station, Murinjapalam, Thiruvananthapuram, Kerala 695011, India",,76.92961129999999,8.521493699999999,ChIJAWE3dGW7BTsRa7PjoN-AtOA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJAWE3dGW7BTsRa7PjoN-AtOA,restaurants.csv
ARYANS FOOD CASTLE,"C268+QP3, Pullannimukku, Venganoor, Kerala 695042, India",,77.016787,8.411877900000002,ChIJQQSOEQCvBTsRhH6aW4FjZoY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJQQSOEQCvBTsRhH6aW4FjZoY,restaurants.csv
asquare biriyani,"22/3717/1, Sasthamangalam Rd, near KPCC Office, Althara Nagar, Vellayambalam, Thiruvananthapuram, Kerala 695010, India",+91 87144 91782,76.9662706,8.511447,ChIJtxGQKAW7BTsRS143G_B_-WM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtxGQKAW7BTsRS143G_B_-WM,restaurants.csv
Aswathi Hotel,"Pachalloor Rd, Pachalloor, Thiruvananthapuram, Kerala 695027, India",+91 95268 31826,76.9636213,8.4233459,ChIJb8wERd-kBTsR_daQti-6IWs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJb8wERd-kBTsR_daQti-6IWs,restaurants.csv
Aswathy fast food,"F2Q8+V92, Pottayil - Vizhavoor - Perukavu Rd, Perukavu, Pottayil, Perukavu, Kerala 695571, India",,77.01587769999999,8.48965,ChIJW-VmUgCxBTsRyrvslLlbQcY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJW-VmUgCxBTsRyrvslLlbQcY,hotels.csv (food business)
Aswathy Hotel,"JW37+XCJ, Ayiroopara, Thiruvananthapuram, Kerala 695584, India",,76.913526,8.604975,ChIJJ_m2DQC_BTsR1ozpk-zUXNA,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJJ_m2DQC_BTsR1ozpk-zUXNA,restaurants.csv
ASWATHY HOTEL & TEASHOP,"HX7P+M8Q, Karakulam Palam - Kachani Rd, Karakulam, Thiruvananthapuram, Kerala 695564, India",,76.9858666,8.5642117,ChIJk2wodba5BTsRDJpJBiylbEo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJk2wodba5BTsRDJpJBiylbEo,restaurants.csv
Aswin Fast Food,"G254+WRC, കുണ്ടമൺകടവ്, Peyad, Kerala 695573, India",,77.00698950000002,8.5098053,ChIJr5VUYgC7BTsRAUB89WnlzCY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJr5VUYgC7BTsRAUB89WnlzCY,restaurants.csv
Attakulangara kethel chicken Rahmaniya Restaurant,"Attakulangara - Enchakkal Rd, East Fort, Attakulangara, Thiruvananthapuram, Kerala 695036, India",+91 95394 33207,76.94762639999999,8.4792291,ChIJMybEw3G7BTsRb3Zv2BMm4XM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJMybEw3G7BTsRb3Zv2BMm4XM,restaurants.csv
Attukal Fast Food,"Maruthunkuzhi Kachani Road, GXGQ+WW8, Thiruvananthapuram, Kerala 695013, India",+91 96455 44242,76.9898144,8.5272782,ChIJ48Xve_W5BTsRFGqXNLAXrmI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ48Xve_W5BTsRFGqXNLAXrmI,restaurants.csv
Attukal Hotel,"FX93+JCH, Medamukku Rd, Attukal, Manacaud, Thiruvananthapuram, Kerala 695009, India",+91 471 246 4649,76.9536194,8.4690627,ChIJCWusfBq7BTsRQ4KAavRw5tI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJCWusfBq7BTsRQ4KAavRw5tI,restaurants.csv
Ayswariya Hotel & Lodge,"Thakaraparambu, Nalumukku, Pazhavangadi, Thiruvananthapuram, Kerala 695023, India",+91 99618 34848,76.9471682,8.486084,ChIJfybxzKa7BTsRCMJ7C0_zk-8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJfybxzKa7BTsRCMJ7C0_zk-8,restaurants.csv
Azad Restaurant,"Medical Collge, P.O, Medical College Ulloor Rd, near Sree Narayana Guru Mandir, Ulloor, Thiruvananthapuram, Kerala 695011, India",+91 97458 97454,76.9284284,8.5256036,ChIJf3fVv1e5BTsRB6hlsuM9crM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJf3fVv1e5BTsRB6hlsuM9crM,restaurants.csv
Azad Restaurant at Over Bridge,"Overbridge, Mele, Pazhavangadi, Thiruvananthapuram, Kerala 695036, India",+91 97458 97450,76.9478707,8.487247,ChIJoXPUuqa7BTsRSSujVeNeaiE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJoXPUuqa7BTsRSSujVeNeaiE,restaurants.csv
"Azeez Restaurant, Poojapura","Poojappura Main Rd, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 77362 28166,76.97439279999999,8.492731599999999,ChIJm36aalC6BTsRZIFRBfFwbRQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJm36aalC6BTsRZIFRBfFwbRQ,restaurants.csv
Azhakadal hotel,"10th Stone Bus Stop, SH 2, Kerala 695541, India",,76.99529489999999,8.5875831,ChIJ9w6Fo0q5BTsRFypKByEtMQ0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ9w6Fo0q5BTsRFypKByEtMQ0,restaurants.csv
Babu Hotel,"GW6H+M4X J. Hall, A, Junction, Kumarapuram, Thiruvananthapuram, Kerala 695011, India",+91 99959 12980,76.9279154,8.511724899999999,ChIJc5CMmKK7BTsRPnF2177u2sA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJc5CMmKK7BTsRPnF2177u2sA,restaurants.csv
Baker's Arch Garden Cafe,"18/1400-1, Vikramapuram Hill Rd, Kowdiar P.O, Kuravankonam, Thiruvananthapuram, Kerala 695004, India",+91 87146 42900,76.9501258,8.5231929,ChIJPROsmAS7BTsRe5QY7UCdiyU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJPROsmAS7BTsRe5QY7UCdiyU,restaurants.csv
Balaji Cafe,"Vazhapally Junction, Fort, East Fort, Pazhavangadi, Thiruvananthapuram, Kerala 695023, India",+91 94446 81468,76.9421019,8.4806086,ChIJeSPbxQq7BTsRIWvkMzrHe60,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJeSPbxQq7BTsRIWvkMzrHe60,restaurants.csv
Balaji Hotel,"92WF+HW9, uchakkada, Vizhinjam, Venganoor, Kerala 695501, India",+91 86064 61887,77.0248561,8.3964082,ChIJ7QHN7TWvBTsRkVPe92PU4-A,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7QHN7TWvBTsRkVPe92PU4-A,restaurants.csv
Balan's Kamalam Restaurant,"Kaithamukku Petta Rd, Nalumukku, Kaithamukku, Thiruvananthapuram, Kerala 695023, India",+91 471 247 6841,76.9402377,8.489412399999999,ChIJ0yxjkZi7BTsRe0aGaypU0NQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ0yxjkZi7BTsRe0aGaypU0NQ,restaurants.csv
Banyan Tree Pure Veg Restaurant,"Banyan Tree Samudra, GV Raja Rd, near KTDC Samudra, Kovalam, Thiruvananthapuram, Kerala 695527, India",,76.97293959999999,8.4009135,ChIJ87hQOaqlBTsR-Xxqg6fHPcc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ87hQOaqlBTsR-Xxqg6fHPcc,restaurants.csv
Barbecue Space,"Ed Heights, Salem - Kochi Hwy, Pattom, Thiruvananthapuram, Kerala 695004, India",+91 95395 25555,76.94112059999999,8.521737600000002,ChIJL6BTm4m7BTsRxBlASUhfXvI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJL6BTm4m7BTsRxBlASUhfXvI,restaurants.csv
Barbecue Space,"SPENCER JN, Spencer Junction, Statue, Palayam, Thiruvananthapuram, Kerala 695001, India",+91 95390 65555,76.9489761,8.5003742,ChIJ83HdbZW7BTsRULbZrobuCNQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ83HdbZW7BTsRULbZrobuCNQ,restaurants.csv
Barbecue SPACE Restaurant,"All India Radio Vazhuthacaud, Jagathy NK Achari Rd, DPI, Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",+91 95392 65555,76.95983300000002,8.499458200000001,ChIJiwOuP7q_BTsRHO8Whc_i1k8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJiwOuP7q_BTsRHO8Whc_i1k8,restaurants.csv
"Barbeque Nation - Lulu Mall, Thiruvananthapuram","2nd floor, Barbeque Nation Hospitallity Limited, Lulu International Shopping Mall, TC 91, Akkulam Bridge, Anayara Post, Thiruvananthapuram, Kerala 695029, India",+91 80 6405 8006,76.8976919,8.515362099999999,ChIJiWfiida9BTsRPwNqvbhCWXQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJiWfiida9BTsRPwNqvbhCWXQ,restaurants.csv
Barbeque Space Technovalley,"GVPJ+M5H Technovalley, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 95390 68888,76.88119069999999,8.535513,ChIJ4SctdIC_BTsRoVvKJNhmOI0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4SctdIC_BTsRoVvKJNhmOI0,restaurants.csv
Beevi’s noodles hub & Fast food,"C24M+3C3, Vizhinjam - Balaramapuram Rd, Mangalathukonam, Kattachalkuzhi, Kottukal, Kerala 695501, India",,77.033349,8.405014999999999,ChIJD-myKgCvBTsRcAVBaLFQscQ,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJD-myKgCvBTsRcAVBaLFQscQ,restaurants.csv
Behrouz Biryani Medical college,"Pazhaya Rd First Floor, T.C 6/1367, Bhagavathy Plaza Pongummoodu Medical College, Ulloor, Thiruvananthapuram, Kerala 695011, India",+91 77000 50050,76.9258842,8.5384019,ChIJgQ1cg2u5BTsRZR7mgF0b48o,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgQ1cg2u5BTsRZR7mgF0b48o,restaurants.csv
Bhagavathi Restaurant,"FX9Q+QCQ, Pappanamcode Malayinkeezhu Rd, Vishnu Nagar, Pappanamcode, Thiruvananthapuram, Kerala 695019, India",+91 81294 76067,76.98862230000002,8.469455900000002,ChIJ02p4PpO6BTsRLuHS4pXCxZg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ02p4PpO6BTsRLuHS4pXCxZg,restaurants.csv
BHAGYAM FAMILY RESTAURANT,"GW76+8P9, Poonthi Rd, Aakkulam, Thiruvananthapuram, Kerala 695029, India",,76.91184830000002,8.5132854,ChIJkRMoJAC9BTsRZlxH3ay2oAE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJkRMoJAC9BTsRZlxH3ay2oAE,restaurants.csv
BHANDARIS KITCHEN,"BHANDARIS KITCHEN PENKAVILA, VEMBAYAM ROAD, Pazhavadi, Thiruvananthapuram, Nedumangad, Kerala 695541, India",+91 90612 88845,77.0023989,8.610950599999999,ChIJj2bT_K65BTsRZ0XT2u_Kp3w,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJj2bT_K65BTsRZ0XT2u_Kp3w,restaurants.csv
BHASKARA HOTEL,"Kalliyoor, Kerala 695042, India",,77.0182059,8.4320979,ChIJPYVpi2GvBTsR06z66kEzFLs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJPYVpi2GvBTsR06z66kEzFLs,restaurants.csv
Biji's Food Service,"Vattiyoorkkav Puliyarakkonam Rd, Thiruvananthapuram, Kerala 695013, India",,76.9987633,8.5308983,ChIJgyoXYlm5BTsRu5mnA2SoVjk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgyoXYlm5BTsRu5mnA2SoVjk,restaurants.csv
Bijus Kitchen,"GWPG+RGW, Bhasi Nagar, Ulloor, Thiruvananthapuram, Kerala 695011, India",,76.9263364,8.5370931,ChIJA3ONNQC5BTsRv7ZsQvmyr3g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJA3ONNQC5BTsRv7ZsQvmyr3g,restaurants.csv
Binny’s kitchen restaurant,"tc 17, Karthika Nivas, 1919, Mudavanmugal Rd, Kesari Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 90612 11178,76.97943830000001,8.4886261,ChIJR3VBNWO7BTsR1-Rcj48-JlU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJR3VBNWO7BTsR1-Rcj48-JlU,restaurants.csv
Biriyani Capital,"NH66.Near Thaykavu Masjid,Amadi Nagar, Muttampuram, Chavadimukku, Thiuvananthapuram, Sreekaryam, Thiruvananthapuram, Kerala 695017, India",+91 97782 64748,76.9131979,8.5505365,ChIJq02Sllq_BTsRshme5ixOkPs,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJq02Sllq_BTsRshme5ixOkPs,restaurants.csv
Biriyani Castle,"CVRA 73 VAYALIKADA JUNCTION Kuravankonam - Maruthoor Road, Muttada - Paruthippara Rd, Ambala Nagar Colony, Ambalamukku, Thiruvananthapuram, Kerala 695003, India",+91 77360 31230,76.95385809999999,8.5326562,ChIJ4QMxNFq5BTsRzj_GrvG4ocs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4QMxNFq5BTsRzj_GrvG4ocs,restaurants.csv
Biriyani Counter,"T.C.93/2247, Pettah Jn, Pettah, Thiruvananthapuram, Kerala 695024, India",,76.9293648,8.495184,ChIJuTry-4y7BTsR1oc2qwEI3mE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJuTry-4y7BTsR1oc2qwEI3mE,restaurants.csv
Biriyani Hut,"1, Pachalloor Punkulam Rd, Thiruvallam, Thiruvananthapuram, Kerala 695027, India",+91 97466 71678,76.95822989999999,8.4405396,ChIJsba7qCy7BTsRO0RO4Xk3XCc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJsba7qCy7BTsRO0RO4Xk3XCc,restaurants.csv
Biriyani hut,"FWWJ+RX4, Pallimukku, Pettah, Thiruvananthapuram, Kerala 695024, India",,76.93245019999999,8.497011,ChIJLYxJXQC7BTsRFUx9IG0qx8U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJLYxJXQC7BTsRFUx9IG0qx8U,restaurants.csv
Biriyani hut,"near Cosmopolitan Hospital, Veerabhadra Gardens, Pottakkuzhi, Thiruvananthapuram, Kerala 695004, India",+91 62825 10038,76.9367415,8.5149217,ChIJV-O3KsW7BTsRsUbJFDHEDiM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJV-O3KsW7BTsRsUbJFDHEDiM,restaurants.csv
Biriyani Hut,"Nalanda Ln, Pushpa Nagar, Plamoodu Thekkumoodu Residents Association, Plammoodu, Thiruvananthapuram, Kerala 695004, India",+91 90371 61419,76.9460897,8.5137735,ChIJzYqRRcO7BTsRfQD-BVV9Iio,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJzYqRRcO7BTsRfQD-BVV9Iio,restaurants.csv
Biriyani Hut,"Bypass Junction, Kazhakkoottam, Thiruvananthapuram, Kerala 695582, India",+91 90484 81006,76.8756415,8.5650204,ChIJtxsFMQC_BTsR-jK1LGFGrlk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtxsFMQC_BTsR-jK1LGFGrlk,restaurants.csv
Biriyani Manzil,"Biriyani Manzil, Kattakada Road, opposite Automax Car Showroom, Peyad, Kerala 695573, India",+91 86064 53481,77.0228284,8.5114812,ChIJeyf1KACxBTsRCERk5Kk3iEs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJeyf1KACxBTsRCERk5Kk3iEs,restaurants.csv
Bismi Family Restaurant,"Charummoottil, Thiruvallam, Thiruvananthapuram, Kerala 695027, India",+91 81388 33326,76.9551494,8.4410942,ChIJ_Y5hIS27BTsRvqJh3R4OuAU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ_Y5hIS27BTsRvqJh3R4OuAU,restaurants.csv
Bismi Family Restaurant,"FX62+C5F, opposite QMart, Kallattumukku, Thiruvananthapuram, Kerala 695009, India",+91 99954 67823,76.95042219999999,8.4610673,ChIJu_yafj27BTsRAArwSk19JrY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJu_yafj27BTsRAArwSk19JrY,restaurants.csv
BISMI FAST FOOD,"BISMI FAST FOOD, MUSLIM JAMATH, Pothencode - Pallippuram Rd, near ANDURKONAM, Thiruvananthapuram, Andoorkonam, Kerala 695584, India",+91 99950 60607,76.8755825,8.601822700000001,ChIJQaSer_K_BTsRyoSi6Bc7hxg,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJQaSer_K_BTsRyoSi6Bc7hxg,restaurants.csv
Bismi Hotel,"Oppossite to police aid post, Vizhinjam - Balaramapuram Rd, Pazhayakadalane, Balaramapuram, Kerala 695501, India",+91 94469 96786,77.04562039999999,8.4249941,ChIJ87ZzmsivBTsRHtaPlBsc9EI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ87ZzmsivBTsRHtaPlBsc9EI,restaurants.csv
Bismi Hotel,"GV5W+V46, Veli - Perumathura Rd, Madhavapuram Colony, Kochuveli, Thiruvananthapuram, Kerala 695021, India",+91 98470 07154,76.89526939999999,8.5096543,ChIJDzvogD28BTsRctd966BrNzE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJDzvogD28BTsRctd966BrNzE,restaurants.csv
BISMI HOTEL,"Shop No 1 Bismi Hotel Near Ambalamukku Girls School Peroorkada, Road, Devapalan Nagar, Perorkada, Kowdiar, Thiruvananthapuram, Kerala 695005, India",+91 77362 56365,76.963745,8.5341416,ChIJ02H3Wum5BTsRogWN4jWo85E,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ02H3Wum5BTsRogWN4jWo85E,restaurants.csv
Bismi Restaurant,"Kuthukallumoodu, FX73+GPM, Konchiravila, Manacaud, Thiruvananthapuram, Kerala 695009, India",+91 98951 49971,76.9543104,8.4638264,ChIJ6ZvXyBm7BTsRviN1jZnw7kI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ6ZvXyBm7BTsRviN1jZnw7kI,restaurants.csv
Bismillah Family Restaurant,"TC 79, 2144, vallakadavu, rd, Attakulangara - Enchakkal Rd, Subhash Nagar, Thiruvananthapuram, Kerala 695008, India",+91 90741 33596,76.9339935,8.479707399999999,ChIJXaGJXna7BTsRjbn2zsjAf8g,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJXaGJXna7BTsRjbn2zsjAf8g,restaurants.csv
